x,y,z,qw,qx,qy,qz
0.28584671,0.48171861,0.24640375,0.50808354,-0.4771446,0.50472137,0.509353
0.28583985,0.48183858,0.24640396,0.50808408,-0.47714078,0.50472869,0.5093488
0.285833,0.4819585,0.24640418,0.50808462,-0.47713695,0.50473601,0.50934458
0.28582617,0.48207839,0.24640439,0.50808516,-0.47713313,0.50474333,0.50934037
0.28581934,0.48219824,0.24640461,0.5080857,-0.4771293,0.50475066,0.50933616
0.28581253,0.48231805,0.24640482,0.50808624,-0.47712547,0.50475799,0.50933194
0.28580573,0.48243783,0.24640503,0.50808678,-0.47712164,0.50476532,0.50932772
0.28579894,0.48255756,0.24640524,0.50808732,-0.47711781,0.50477266,0.5093235
0.28579216,0.48267726,0.24640546,0.50808786,-0.47711398,0.50478,0.50931928
0.2857854,0.48279692,0.24640567,0.5080884,-0.47711014,0.50478734,0.50931506
0.28577864,0.48291655,0.24640587,0.50808894,-0.47710631,0.50479469,0.50931083
0.2857719,0.48303613,0.24640608,0.50808948,-0.47710247,0.50480203,0.5093066
0.28576517,0.48315568,0.24640629,0.50809002,-0.47709863,0.50480938,0.50930237
0.28575845,0.48327519,0.2464065,0.50809057,-0.47709479,0.50481674,0.50929814
0.28575174,0.48339467,0.24640671,0.50809111,-0.47709095,0.50482409,0.50929391
0.28574504,0.4835141,0.24640691,0.50809165,-0.47708711,0.50483145,0.50928967
0.28573835,0.4836335,0.24640712,0.50809219,-0.47708326,0.50483882,0.50928544
0.28573167,0.48375286,0.24640732,0.50809273,-0.47707942,0.50484618,0.5092812
0.28572501,0.48387219,0.24640753,0.50809328,-0.47707557,0.50485355,0.50927695
0.28571835,0.48399147,0.24640773,0.50809382,-0.47707172,0.50486092,0.50927271
0.28571171,0.48411072,0.24640793,0.50809436,-0.47706787,0.50486829,0.50926847
0.28570507,0.48422993,0.24640813,0.5080949,-0.47706402,0.50487567,0.50926422
0.28569845,0.48434911,0.24640834,0.50809545,-0.47706017,0.50488305,0.50925997
0.28569184,0.48446825,0.24640854,0.50809599,-0.47705632,0.50489043,0.50925572
0.28568523,0.48458735,0.24640874,0.50809654,-0.47705246,0.50489781,0.50925147
0.28567864,0.48470641,0.24640894,0.50809708,-0.47704861,0.5049052,0.50924721
0.28567206,0.48482544,0.24640913,0.50809762,-0.47704475,0.50491259,0.50924296
0.28566549,0.48494443,0.24640933,0.50809817,-0.47704089,0.50491998,0.5092387
0.28565892,0.48506338,0.24640953,0.50809871,-0.47703703,0.50492738,0.50923444
0.28565237,0.4851823,0.24640973,0.50809926,-0.47703317,0.50493478,0.50923018
0.28564583,0.48530118,0.24640993,0.5080998,-0.4770293,0.50494218,0.50922591
0.2856393,0.48542002,0.24641012,0.50810035,-0.47702544,0.50494958,0.50922164
0.28563278,0.48553883,0.24641032,0.50810089,-0.47702157,0.50495699,0.50921738
0.28562626,0.48565759,0.24641051,0.50810144,-0.47701771,0.5049644,0.50921311
0.28561976,0.48577633,0.24641071,0.50810198,-0.47701384,0.50497181,0.50920883
0.28561327,0.48589502,0.2464109,0.50810253,-0.47700997,0.50497923,0.50920456
0.28560678,0.48601368,0.24641109,0.50810308,-0.4770061,0.50498665,0.50920029
0.28560031,0.4861323,0.24641129,0.50810362,-0.47700223,0.50499407,0.50919601
0.28559384,0.48625089,0.24641148,0.50810417,-0.47699835,0.50500149,0.50919173
0.28558739,0.48636943,0.24641167,0.50810472,-0.47699448,0.50500892,0.50918745
0.28558094,0.48648795,0.24641186,0.50810526,-0.4769906,0.50501635,0.50918316
0.28557451,0.48660642,0.24641205,0.50810581,-0.47698672,0.50502378,0.50917888
0.28556808,0.48672486,0.24641224,0.50810636,-0.47698284,0.50503122,0.50917459
0.28556166,0.48684326,0.24641243,0.50810691,-0.47697896,0.50503866,0.5091703
0.28555525,0.48696163,0.24641262,0.50810745,-0.47697508,0.5050461,0.50916601
0.28554885,0.48707996,0.24641281,0.508108,-0.4769712,0.50505354,0.50916172
0.28554246,0.48719825,0.246413,0.50810855,-0.47696731,0.50506099,0.50915742
0.28553607,0.48731651,0.24641319,0.5081091,-0.47696343,0.50506844,0.50915313
0.2855297,0.48743473,0.24641338,0.50810965,-0.47695954,0.50507589,0.50914883
0.28552333,0.48755291,0.24641356,0.5081102,-0.47695565,0.50508334,0.50914453
0.28551698,0.48767106,0.24641375,0.50811074,-0.47695177,0.5050908,0.50914022
0.28551063,0.48778917,0.24641394,0.50811129,-0.47694787,0.50509826,0.50913592
0.28550429,0.48790725,0.24641412,0.50811184,-0.47694398,0.50510572,0.50913161
0.28549796,0.48802529,0.24641431,0.50811239,-0.47694009,0.50511319,0.5091273
0.28549163,0.48814329,0.24641449,0.50811294,-0.4769362,0.50512066,0.50912299
0.28548532,0.48826126,0.24641468,0.50811349,-0.4769323,0.50512813,0.50911868
0.28547901,0.48837919,0.24641486,0.50811404,-0.4769284,0.5051356,0.50911437
0.28547272,0.48849709,0.24641504,0.50811459,-0.4769245,0.50514308,0.50911005
0.28546643,0.48861495,0.24641523,0.50811514,-0.47692061,0.50515056,0.50910573
0.28546014,0.48873277,0.24641541,0.50811569,-0.4769167,0.50515804,0.50910141
0.28545387,0.48885056,0.24641559,0.50811625,-0.4769128,0.50516553,0.50909709
0.2854476,0.48896831,0.24641577,0.5081168,-0.4769089,0.50517302,0.50909277
0.28544135,0.48908603,0.24641596,0.50811735,-0.47690499,0.50518051,0.50908844
0.28543509,0.48920371,0.24641614,0.5081179,-0.47690109,0.505188,0.50908411
0.28542885,0.48932135,0.24641632,0.50811845,-0.47689718,0.5051955,0.50907978
0.28542262,0.48943896,0.2464165,0.508119,-0.47689327,0.505203,0.50907545
0.28541639,0.48955654,0.24641668,0.50811955,-0.47688936,0.5052105,0.50907112
0.28541017,0.48967407,0.24641686,0.50812011,-0.47688545,0.505218,0.50906678
0.28540396,0.48979158,0.24641704,0.50812066,-0.47688154,0.50522551,0.50906245
0.28539775,0.48990904,0.24641722,0.50812121,-0.47687763,0.50523302,0.50905811
0.28539156,0.49002647,0.2464174,0.50812176,-0.47687371,0.50524053,0.50905377
0.28538537,0.49014387,0.24641758,0.50812232,-0.4768698,0.50524805,0.50904942
0.28537918,0.49026123,0.24641775,0.50812287,-0.47686588,0.50525557,0.50904508
0.28537301,0.49037855,0.24641793,0.50812342,-0.47686196,0.50526309,0.50904073
0.28536684,0.49049584,0.24641811,0.50812398,-0.47685804,0.50527061,0.50903638
0.28536068,0.49061309,0.24641829,0.50812453,-0.47685412,0.50527814,0.50903203
0.28535453,0.49073031,0.24641846,0.50812508,-0.4768502,0.50528567,0.50902768
0.28534838,0.49084749,0.24641864,0.50812564,-0.47684628,0.5052932,0.50902332
0.28534224,0.49096464,0.24641882,0.50812619,-0.47684236,0.50530074,0.50901897
0.28533611,0.49108175,0.24641899,0.50812675,-0.47683843,0.50530827,0.50901461
0.28532998,0.49119883,0.24641917,0.5081273,-0.4768345,0.50531581,0.50901025
0.28532386,0.49131587,0.24641934,0.50812785,-0.47683058,0.50532336,0.50900588
0.28531775,0.49143288,0.24641952,0.50812841,-0.47682665,0.5053309,0.50900152
0.28531164,0.49154985,0.24641969,0.50812896,-0.47682272,0.50533845,0.50899715
0.28530554,0.49166678,0.24641987,0.50812952,-0.47681879,0.505346,0.50899279
0.28529945,0.49178368,0.24642004,0.50813007,-0.47681485,0.50535356,0.50898841
0.28529337,0.49190055,0.24642022,0.50813063,-0.47681092,0.50536111,0.50898404
0.28528729,0.49201738,0.24642039,0.50813119,-0.47680698,0.50536867,0.50897967
0.28528121,0.49213417,0.24642056,0.50813174,-0.47680305,0.50537623,0.50897529
0.28527515,0.49225093,0.24642074,0.5081323,-0.47679911,0.5053838,0.50897091
0.28526909,0.49236766,0.24642091,0.50813285,-0.47679517,0.50539137,0.50896653
0.28526303,0.49248435,0.24642108,0.50813341,-0.47679123,0.50539894,0.50896215
0.28525698,0.492601,0.24642126,0.50813397,-0.47678729,0.50540651,0.50895777
0.28525094,0.49271763,0.24642143,0.50813452,-0.47678335,0.50541409,0.50895338
0.28524491,0.49283421,0.2464216,0.50813508,-0.47677941,0.50542166,0.508949
0.28523888,0.49295076,0.24642177,0.50813564,-0.47677546,0.50542924,0.50894461
0.28523285,0.49306728,0.24642194,0.50813619,-0.47677152,0.50543683,0.50894021
0.28522684,0.49318376,0.24642212,0.50813675,-0.47676757,0.50544441,0.50893582
0.28522082,0.49330021,0.24642229,0.50813731,-0.47676362,0.505452,0.50893142
0.28521482,0.49341662,0.24642246,0.50813787,-0.47675968,0.5054596,0.50892703
0.28520882,0.49353299,0.24642263,0.50813842,-0.47675573,0.50546719,0.50892263
0.28520282,0.49364934,0.2464228,0.50813898,-0.47675177,0.50547479,0.50891823
0.28519684,0.49376564,0.24642297,0.50813954,-0.47674782,0.50548239,0.50891382
0.28519085,0.49388192,0.24642314,0.5081401,-0.47674387,0.50548999,0.50890942
0.28518488,0.49399816,0.24642331,0.50814065,-0.47673991,0.5054976,0.50890501
0.2851789,0.49411436,0.24642348,0.50814121,-0.47673596,0.5055052,0.5089006
0.28517294,0.49423053,0.24642365,0.50814177,-0.476732,0.50551281,0.50889619
0.28516698,0.49434666,0.24642382,0.50814233,-0.47672804,0.50552043,0.50889178
0.28516102,0.49446276,0.24642399,0.50814289,-0.47672409,0.50552804,0.50888736
0.28515507,0.49457883,0.24642416,0.50814345,-0.47672013,0.50553566,0.50888295
0.28514913,0.49469486,0.24642432,0.50814401,-0.47671616,0.50554328,0.50887853
0.28514319,0.49481086,0.24642449,0.50814457,-0.4767122,0.50555091,0.50887411
0.28513726,0.49492682,0.24642466,0.50814513,-0.47670824,0.50555853,0.50886968
0.28513133,0.49504275,0.24642483,0.50814569,-0.47670427,0.50556616,0.50886526
0.2851254,0.49515864,0.246425,0.50814625,-0.47670031,0.5055738,0.50886083
0.28511948,0.4952745,0.24642517,0.50814681,-0.47669634,0.50558143,0.5088564
0.28511357,0.49539033,0.24642533,0.50814737,-0.47669238,0.50558907,0.50885197
0.28510766,0.49550612,0.2464255,0.50814793,-0.47668841,0.50559671,0.50884754
0.28510176,0.49562188,0.24642567,0.50814849,-0.47668444,0.50560435,0.5088431
0.28509586,0.4957376,0.24642584,0.50814905,-0.47668047,0.505612,0.50883867
0.28508997,0.49585329,0.246426,0.50814961,-0.47667649,0.50561964,0.50883423
0.28508408,0.49596894,0.24642617,0.50815017,-0.47667252,0.50562729,0.50882979
0.28507819,0.49608456,0.24642634,0.50815073,-0.47666855,0.50563495,0.50882535
0.28507232,0.49620015,0.2464265,0.50815129,-0.47666457,0.5056426,0.5088209
0.28506644,0.4963157,0.24642667,0.50815185,-0.47666059,0.50565026,0.50881646
0.28506057,0.49643122,0.24642684,0.50815241,-0.47665662,0.50565792,0.50881201
0.28505471,0.4965467,0.246427,0.50815297,-0.47665264,0.50566559,0.50880756
0.28504885,0.49666216,0.24642717,0.50815353,-0.47664866,0.50567325,0.50880311
0.28504299,0.49677757,0.24642733,0.5081541,-0.47664468,0.50568092,0.50879865
0.28503714,0.49689295,0.2464275,0.50815466,-0.4766407,0.50568859,0.5087942
0.28503129,0.4970083,0.24642767,0.50815522,-0.47663671,0.50569627,0.50878974
0.28502545,0.49712362,0.24642783,0.50815578,-0.47663273,0.50570395,0.50878528
0.28501961,0.4972389,0.246428,0.50815634,-0.47662875,0.50571163,0.50878082
0.28501378,0.49735414,0.24642816,0.50815691,-0.47662476,0.50571931,0.50877635
0.28500795,0.49746936,0.24642833,0.50815747,-0.47662077,0.50572699,0.50877189
0.28500212,0.49758454,0.24642849,0.50815803,-0.47661679,0.50573468,0.50876742
0.2849963,0.49769968,0.24642866,0.50815859,-0.4766128,0.50574237,0.50876295
0.28499048,0.49781479,0.24642882,0.50815916,-0.47660881,0.50575006,0.50875848
0.28498467,0.49792987,0.24642899,0.50815972,-0.47660482,0.50575776,0.508754
0.28497886,0.49804492,0.24642915,0.50816028,-0.47660082,0.50576546,0.50874953
0.28497306,0.49815993,0.24642932,0.50816085,-0.47659683,0.50577316,0.50874505
0.28496725,0.4982749,0.24642948,0.50816141,-0.47659284,0.50578086,0.50874057
0.28496146,0.49838985,0.24642964,0.50816197,-0.47658884,0.50578857,0.50873609
0.28495566,0.49850476,0.24642981,0.50816254,-0.47658485,0.50579628,0.50873161
0.28494988,0.49861963,0.24642997,0.5081631,-0.47658085,0.50580399,0.50872712
0.28494409,0.49873448,0.24643014,0.50816366,-0.47657685,0.5058117,0.50872263
0.28493831,0.49884929,0.2464303,0.50816423,-0.47657285,0.50581942,0.50871814
0.28493253,0.49896406,0.24643046,0.50816479,-0.47656885,0.50582714,0.50871365
0.28492676,0.4990788,0.24643063,0.50816536,-0.47656485,0.50583486,0.50870916
0.28492099,0.49919351,0.24643079,0.50816592,-0.47656085,0.50584258,0.50870466
0.28491522,0.49930819,0.24643095,0.50816648,-0.47655685,0.50585031,0.50870017
0.28490946,0.49942283,0.24643112,0.50816705,-0.47655284,0.50585804,0.50869567
0.2849037,0.49953744,0.24643128,0.50816761,-0.47654884,0.50586577,0.50869116
0.28489795,0.49965201,0.24643144,0.50816818,-0.47654483,0.50587351,0.50868666
0.28489219,0.49976656,0.24643161,0.50816874,-0.47654083,0.50588124,0.50868216
0.28488644,0.49988106,0.24643177,0.50816931,-0.47653682,0.50588898,0.50867765
0.2848807,0.49999554,0.24643193,0.50816987,-0.47653281,0.50589673,0.50867314
0.28487496,0.50010998,0.24643209,0.50817044,-0.4765288,0.50590447,0.50866863
0.28486922,0.50022439,0.24643226,0.508171,-0.47652479,0.50591222,0.50866412
0.28486349,0.50033877,0.24643242,0.50817157,-0.47652078,0.50591997,0.5086596
0.28485775,0.50045311,0.24643258,0.50817213,-0.47651677,0.50592772,0.50865508
0.28485203,0.50056742,0.24643274,0.5081727,-0.47651275,0.50593548,0.50865056
0.2848463,0.50068169,0.24643291,0.50817326,-0.47650874,0.50594324,0.50864604
0.28484058,0.50079594,0.24643307,0.50817383,-0.47650472,0.505951,0.50864152
0.28483486,0.50091015,0.24643323,0.5081744,-0.47650071,0.50595876,0.508637
0.28482915,0.50102432,0.24643339,0.50817496,-0.47649669,0.50596653,0.50863247
0.28482343,0.50113847,0.24643355,0.50817553,-0.47649267,0.50597429,0.50862794
0.28481772,0.50125258,0.24643371,0.50817609,-0.47648865,0.50598207,0.50862341
0.28481202,0.50136665,0.24643388,0.50817666,-0.47648463,0.50598984,0.50861888
0.28480632,0.5014807,0.24643404,0.50817723,-0.47648061,0.50599762,0.50861434
0.28480062,0.50159471,0.2464342,0.50817779,-0.47647659,0.50600539,0.5086098
0.28479492,0.50170869,0.24643436,0.50817836,-0.47647257,0.50601317,0.50860526
0.28478923,0.50182263,0.24643452,0.50817892,-0.47646854,0.50602096,0.50860072
0.28478353,0.50193655,0.24643468,0.50817949,-0.47646452,0.50602875,0.50859618
0.28477785,0.50205043,0.24643484,0.50818006,-0.47646049,0.50603653,0.50859164
0.28477216,0.50216427,0.246435,0.50818062,-0.47645647,0.50604433,0.50858709
0.28476648,0.50227809,0.24643517,0.50818119,-0.47645244,0.50605212,0.50858254
0.2847608,0.50239187,0.24643533,0.50818176,-0.47644841,0.50605992,0.50857799
0.28475512,0.50250562,0.24643549,0.50818233,-0.47644438,0.50606772,0.50857344
0.28474945,0.50261933,0.24643565,0.50818289,-0.47644035,0.50607552,0.50856888
0.28474378,0.50273301,0.24643581,0.50818346,-0.47643632,0.50608332,0.50856433
0.28473811,0.50284666,0.24643597,0.50818403,-0.47643229,0.50609113,0.50855977
0.28473244,0.50296028,0.24643613,0.50818459,-0.47642826,0.50609894,0.50855521
0.28472678,0.50307387,0.24643629,0.50818516,-0.47642423,0.50610675,0.50855064
0.28472112,0.50318742,0.24643645,0.50818573,-0.47642019,0.50611456,0.50854608
0.28471546,0.50330094,0.24643661,0.5081863,-0.47641616,0.50612238,0.50854151
0.2847098,0.50341442,0.24643677,0.50818686,-0.47641212,0.5061302,0.50853694
0.28470415,0.50352788,0.24643693,0.50818743,-0.47640808,0.50613802,0.50853237
0.2846985,0.5036413,0.24643709,0.508188,-0.47640405,0.50614585,0.5085278
0.28469285,0.50375469,0.24643725,0.50818857,-0.47640001,0.50615367,0.50852323
0.28468721,0.50386804,0.24643741,0.50818914,-0.47639597,0.5061615,0.50851865
0.28468156,0.50398137,0.24643757,0.5081897,-0.47639193,0.50616934,0.50851407
0.28467592,0.50409466,0.24643773,0.50819027,-0.47638789,0.50617717,0.50850949
0.28467028,0.50420792,0.24643788,0.50819084,-0.47638385,0.50618501,0.50850491
0.28466465,0.50432114,0.24643804,0.50819141,-0.4763798,0.50619285,0.50850032
0.28465901,0.50443433,0.2464382,0.50819198,-0.47637576,0.50620069,0.50849574
0.28465338,0.5045475,0.24643836,0.50819254,-0.47637171,0.50620853,0.50849115
0.28464775,0.50466062,0.24643852,0.50819311,-0.47636767,0.50621638,0.50848656
0.28464213,0.50477372,0.24643868,0.50819368,-0.47636362,0.50622423,0.50848196
0.2846365,0.50488678,0.24643884,0.50819425,-0.47635958,0.50623208,0.50847737
0.28463088,0.50499981,0.246439,0.50819482,-0.47635553,0.50623994,0.50847277
0.28462526,0.50511281,0.24643915,0.50819539,-0.47635148,0.5062478,0.50846817
0.28461964,0.50522578,0.24643931,0.50819596,-0.47634743,0.50625566,0.50846357
0.28461402,0.50533871,0.24643947,0.50819652,-0.47634338,0.50626352,0.50845897
0.28460841,0.50545162,0.24643963,0.50819709,-0.47633933,0.50627138,0.50845437
0.2846028,0.50556448,0.24643979,0.50819766,-0.47633528,0.50627925,0.50844976
0.28459719,0.50567732,0.24643994,0.50819823,-0.47633123,0.50628712,0.50844515
0.28459158,0.50579013,0.2464401,0.5081988,-0.47632717,0.50629499,0.50844054
0.28458597,0.5059029,0.24644026,0.50819937,-0.47632312,0.50630287,0.50843593
0.28458037,0.50601564,0.24644042,0.50819994,-0.47631906,0.50631074,0.50843131
0.28457477,0.50612835,0.24644057,0.50820051,-0.47631501,0.50631862,0.5084267
0.28456917,0.50624102,0.24644073,0.50820108,-0.47631095,0.50632651,0.50842208
0.28456357,0.50635367,0.24644089,0.50820165,-0.4763069,0.50633439,0.50841746
0.28455798,0.50646628,0.24644105,0.50820222,-0.47630284,0.50634228,0.50841283
0.28455238,0.50657886,0.2464412,0.50820279,-0.47629878,0.50635017,0.50840821
0.28454679,0.5066914,0.24644136,0.50820335,-0.47629472,0.50635806,0.50840358
0.2845412,0.50680392,0.24644152,0.50820392,-0.47629066,0.50636596,0.50839895
0.28453561,0.5069164,0.24644167,0.50820449,-0.4762866,0.50637385,0.50839432
0.28453002,0.50702885,0.24644183,0.50820506,-0.47628254,0.50638175,0.50838969
0.28452444,0.50714127,0.24644199,0.50820563,-0.47627847,0.50638966,0.50838506
0.28451886,0.50725366,0.24644214,0.5082062,-0.47627441,0.50639756,0.50838042
0.28451327,0.50736601,0.2464423,0.50820677,-0.47627035,0.50640547,0.50837578
0.28450769,0.50747834,0.24644245,0.50820734,-0.47626628,0.50641338,0.50837114
0.28450212,0.50759063,0.24644261,0.50820791,-0.47626222,0.50642129,0.5083665
0.28449654,0.50770288,0.24644276,0.50820848,-0.47625815,0.5064292,0.50836185
0.28449097,0.50781511,0.24644292,0.50820905,-0.47625409,0.50643712,0.50835721
0.28448539,0.50792731,0.24644308,0.50820962,-0.47625002,0.50644504,0.50835256
0.28447982,0.50803947,0.24644323,0.50821019,-0.47624595,0.50645296,0.50834791
0.28447425,0.5081516,0.24644339,0.50821076,-0.47624188,0.50646089,0.50834325
0.28446868,0.5082637,0.24644354,0.50821133,-0.47623781,0.50646881,0.5083386
0.28446312,0.50837576,0.24644369,0.5082119,-0.47623374,0.50647674,0.50833394
0.28445755,0.5084878,0.24644385,0.50821247,-0.47622967,0.50648468,0.50832928
0.28445199,0.5085998,0.246444,0.50821304,-0.4762256,0.50649261,0.50832462
0.28444643,0.50871177,0.24644416,0.50821361,-0.47622153,0.50650055,0.50831996
0.28444087,0.50882371,0.24644431,0.50821418,-0.47621745,0.50650849,0.50831529
0.28443531,0.50893562,0.24644447,0.50821475,-0.47621338,0.50651643,0.50831063
0.28442975,0.5090475,0.24644462,0.50821532,-0.4762093,0.50652437,0.50830596
0.2844242,0.50915934,0.24644477,0.50821589,-0.47620523,0.50653232,0.50830129
0.28441864,0.50927115,0.24644493,0.50821646,-0.47620115,0.50654027,0.50829661
0.28441309,0.50938293,0.24644508,0.50821703,-0.47619708,0.50654822,0.50829194
0.28440754,0.50949468,0.24644523,0.5082176,-0.476193,0.50655617,0.50828726
0.28440199,0.5096064,0.24644539,0.50821817,-0.47618892,0.50656413,0.50828258
0.28439644,0.50971808,0.24644554,0.50821874,-0.47618484,0.50657209,0.5082779
0.28439089,0.50982974,0.24644569,0.50821931,-0.47618076,0.50658005,0.50827322
0.28438535,0.50994136,0.24644584,0.50821988,-0.47617668,0.50658801,0.50826853
0.2843798,0.51005295,0.246446,0.50822045,-0.4761726,0.50659598,0.50826385
0.28437426,0.51016451,0.24644615,0.50822102,-0.47616852,0.50660395,0.50825916
0.28436872,0.51027603,0.2464463,0.50822159,-0.47616444,0.50661192,0.50825447
0.28436318,0.51038753,0.24644645,0.50822216,-0.47616036,0.50661989,0.50824977
0.28435764,0.51049899,0.2464466,0.50822273,-0.47615627,0.50662787,0.50824508
0.2843521,0.51061042,0.24644676,0.5082233,-0.47615219,0.50663585,0.50824038
0.28434657,0.51072182,0.24644691,0.50822387,-0.47614811,0.50664383,0.50823568
0.28434103,0.51083319,0.24644706,0.50822444,-0.47614402,0.50665181,0.50823098
0.2843355,0.51094453,0.24644721,0.50822502,-0.47613994,0.5066598,0.50822627
0.28432996,0.51105583,0.24644736,0.50822559,-0.47613585,0.50666778,0.50822157
0.28432443,0.51116711,0.24644751,0.50822616,-0.47613176,0.50667578,0.50821686
0.2843189,0.51127835,0.24644766,0.50822673,-0.47612767,0.50668377,0.50821215
0.28431337,0.51138956,0.24644781,0.5082273,-0.47612359,0.50669176,0.50820744
0.28430785,0.51150074,0.24644796,0.50822787,-0.4761195,0.50669976,0.50820273
